b22659b9.e12c.4725.a7db.a833de_D1_D2.Unshared.Log.Ratio	X3fbf076a.824b.4eac.b6dc.bf5e59_D2.Unshared.Log.Ratio	X2b73e01c.347a.4dae.a71d.752aeb_D2.Unshared.Log.Ratio	X340a3769.3031.41ae.bb08.a2f696_D2.Unshared.Log.Ratio	X994f9b8e.46cb.413f.8ec8.2c2fed_D2.Unshared.Log.Ratio	X3e746bea.ed68.40e6.b348.6ddf08_D2.Unshared.Log.Ratio	X0745488e.0bfb.4d1f.8228.dedf76_D1_D2.Unshared.Log.Ratio	X8ed739dd.ae0f.4881.971a.db3cf4_D1_D2.Unshared.Log.Ratio	X21efd60f.6a31.4b98.9477.16a905_D2.Unshared.Log.Ratio	X092af714.b97a.457c.b0e9.8c20e8_D2.Unshared.Log.Ratio	b9c1f22e.61f7.45ed.b3b4.5094c7_D2.Unshared.Log.Ratio	X685ec3c2.e67a.40d3.9eb3.aa01c9_D1_D2.Unshared.Log.Ratio	X31c15e30.21d4.4843.bd4a.9cd0d8_D2.Unshared.Log.Ratio	X1abbcb28.f221.4cd4.8c01.37b9bb_D1_D2.Unshared.Log.Ratio	X61f76fe6.a1c6.41b8.bdc2.2f9209_D2.Unshared.Log.Ratio	X1db5574d.aca7.403c.8100.6e705f_D2.Unshared.Log.Ratio	X6e209757.a7f4.45af.b5f3.2ebc02_D2.Unshared.Log.Ratio	X1556af7e.c2ae.4fce.9aae.87c459_D1_D2.Unshared.Log.Ratio	X7edfd606.4bee.4529.9fec.1ca7f0_D2.Unshared.Log.Ratio
EIF4A1	-0.584989525746256	-0.123051839247672	-0.722037790492473	-0.594171019900262	-0.093771081724695	-0.308801874541399	-0.518574689232252	-0.460264203652401	-0.491285693551869	-0.494058014365336	-0.639053300517111	-0.832430959865354	-0.647784001707858	-0.605950932978341	-0.683165523163992	-0.475143046919935	-0.433775566258038	-0.432823573732639	-0.268393470137118
EIF4A2	-0.374240707587567	-0.575470147017298	0.256037751097609	-0.334867764508262	-0.143760957906104	-0.481252726962453	-0.0185160338587969	-0.334758224524985	-0.390197540521549	-0.695948849038577	-0.445515893785527	-0.154272472182595	-0.168209664919366	-0.26665448166737	-0.140242458851513	-0.944057299008662	-0.243652837198373	-0.366068723534474	0.326996948273477
EIF4A3	-0.479696596444612	-0.226497090546744	-0.305058681727398	-0.291291336882869	-0.326387411614259	-0.0978226172506645	-0.491736491315672	-0.30453213454739	-0.472205665713868	-0.103906346339463	-0.264889010253959	-0.872058498968403	0.190981941466414	-0.388609560595167	-0.385014984865478	-0.398524503231705	-0.533002484371216	-0.1752194591443	-0.255205903176675
EIF4B	-0.27570827475166	-0.474144839830846	-0.409756798243539	-0.0742577375453913	-0.207159766857547	-0.170669291187283	-0.663692676291346	-0.203138696994872	-0.493307573580239	0.0254851442242666	-0.464290927542313	-0.469354493025289	0.0200153663131926	-0.52300443301752	-0.184070674282049	-0.317162903317096	-0.0164689489208944	-0.468907437560002	-0.486353663081439
EIF4E	0.0135091895073558	0.061854261338253	0.129972424419074	0.0461436584875236	0.300772366494376	0.503635905727752	0.149908766728207	0.489442604581101	0.176762818760725	-0.0774112187050287	-0.113969321954405	-0.0559722684993827	0.654573470897381	-0.5378240684822	-0.522042076484942	0.421033798165445	0.265032012676535	0.145570175889159	-0.374752068969544
EIF4E2	-0.321059474434065	-0.296751649567761	0.466997953273947	-0.0940450638035786	0.150418385145422	0.940682276417102	-0.221317045638559	0.360480690803361	-0.59039352418085	0.601565207181799	0.125940022805939	-0.13735019366037	0.0779690770765118	-0.463248800402953	0.249488099810129	-0.690341792958046	0.449676036170512	0.567754756281379	0.453437133765712
EIF4E3	0.787834216186277	-0.84138414142191	0.780450226382941	-0.0904987039054929	0.894209417833196	-0.230386529992341	1.55003805754088	0.286477149904047	0.807487862500381	1.1187140571933	0.566694704319083	-0.506109268802118	-1.39434186311504	0.6570563214234	0.548140421851327	0.371608971744919	0.447380564281093	-0.738211525958375	0.684057058040779
EIF4EBP1	0.539032380516668	-0.101765239858797	0.208214523683801	0.747851244270085	0.371917425401689	1.52076974714733	0.201262663149652	0.0582349139326927	0.638316130904741	0.662023447059351	0.61326134402512	0.614372314493896	0.584362950366748	0.512077637544938	0.601669568789722	0.157276639582735	0.623329309923483	0.230633836645229	0.226670630975796
EIF4EBP2	-0.424407046572732	-0.0289827525864584	-0.862097040079238	-0.440338044245627	0.89026281968784	0.265747449750014	-0.325782359223201	-0.459886167584835	-0.044287295253252	-1.11024900788243	-0.187366400678239	-1.00282487470651	-0.703642310002927	-0.375293958083063	-0.266702823223952	-1.11315138373774	-0.338146390754653	-0.265485690676728	-0.659057940252669
EIF4ENIF1	-0.368719334732718	-0.00768075972523499	-0.418813939747061	0.253927582259283	-0.0576008353294604	-0.816116260683528	0.348400838913097	-0.312260185484417	0.589372671227862	0.186755195222954	-0.395787643892347	-0.821185051417271	0.0939877688834712	-0.023680414434454	-0.148085847115427	-0.259038669911892	-0.331956436005989	-0.127175461666938	-0.0457658517798735
EIF4G1	-0.533911428208285	-0.559548335902561	-1.12823341564687	-1.21875070740583	-0.66469423820312	-0.129906042659218	-0.430646367023503	-0.333820223946887	-0.83343419074442	-0.878570785041116	-1.01614478351956	-0.551235958958662	-0.703024989201482	-1.14129355462946	-0.79789439573792	-0.973129259875905	-0.532228013881498	-0.655676497784359	-0.434992550503162
EIF4G2	-0.690557984011267	-1.02780668527885	-0.793428990754979	-0.897119113222275	-0.302135111737855	-0.834092889542596	-0.380329352332036	-0.553405657245517	-0.533959529585742	-0.694151638604294	-0.514102229391413	-1.12865414826523	-0.91972029714489	-0.745811642725534	-0.456465913714261	-0.552997654455493	-0.171020185937542	-0.696337044101216	-0.047105979715328
EIF4G3	0.336518044834437	0.146005845284098	-0.952215232604589	-0.260997318870598	-0.408991128915231	-1.0071582840712	0.113813461912799	-0.782997636317231	-0.188655123581946	0.0353834383210285	-0.236785029686398	-0.43178720353857	-0.299166090626916	0.105944394687044	0.138653379193738	0.104956795088431	0.130638406619865	-0.474071775921861	0.120100107628889
EIF4H	-0.402448534899165	-0.85597932970656	0.403669632118755	0.057431098184069	0.582948235494798	-0.0158891197340323	0.281128382645281	-0.614983521822171	-0.690203325211681	0.154745169242666	-0.575729201331261	0.824007413668069	0.201631233075595	-0.443818839127126	-0.40969877928371	-0.552454753672802	-0.389147552321527	-0.391977638535353	-0.278401007936246
EIF5	-0.153809295873663	-0.358786035970419	-0.0266321628638966	0.0754471610958467	-0.406491436156815	-0.0755729726104239	-0.0080724345903656	-0.337420092490871	-0.191722894198026	0.0495001768421962	-0.217515769781706	-0.169817921348897	-0.190342193813502	-0.284541767993367	-0.121564562875634	0.195528337137091	-0.156945293074754	-0.0809948410831651	-0.240446766409511
EIF5A	-1.634833433054	-1.70357208100539	-2.08810877758096	-1.53660911908885	-2.16674381873157	-1.49428913821653	-0.956971352838906	-1.68368473095711	-1.67781318055482	-1.3033840945663	-2.45852300608928	-1.98390865726842	-2.62776518027565	-1.85661391685985	-2.17840960011847	-1.43237064226776	-2.11110211864741	-2.4764437138612	-0.526819607470814
EIF5B	-0.655289023448487	-0.74148491602584	-1.37628282370607	-0.72146149976537	-0.564120543327414	-0.59111448888114	-0.317125423481323	-0.538836467255479	-0.455333699410021	-0.734997908508158	-0.528935420705916	-1.16778827543331	-0.888936496401835	-0.583695246714745	-0.459586938521938	-0.118502210628391	-0.86535497611612	-0.799536403525537	-0.340256906323076
EIF6	0.192139030232035	-0.287839240424115	-0.194795806208191	0.184713410976859	-0.188110068756987	-0.203130097405625	-0.210767399535772	-0.212467730799359	0.488504068541275	0.00835464751446984	0.15771766996768	0.128796978336911	-0.0949726201118099	-0.377139445000497	-0.0409935471612473	0.0868182184921334	0.138358036085591	-0.466543927781429	-0.103963274979863
EIPR1	-0.210459007965734	0.367207310967679	0.119734808183207	-0.231441473188901	0.738551663712927	1.04434035112023	0.0171326145584494	-0.0454019603605554	0.0166888140932471	0.0261686915866372	-0.124327888205811	0.641226656277381	0.409347312693158	-0.571858709279454	-0.601763235344413	-0.0693147365237452	-0.0444541966777636	0.180491785617878	-0.184641729837744
ELAC1	0.862360332154652	-0.544009454742086	-0.333751298486006	-0.0875387440824427	-1.07024128460841	-0.739926737233421	-0.372549499250163	-1.30902634493933	-1.82597984043437	-0.215637914983176	-0.0680153228131551	-0.527700945347462	-0.336256328646438	-0.57426021505531	-0.149840543860909	-0.454627481360109	0.170052064935878	-0.362181191815731	-0.399104770998615
ELAC2	-0.840280186482231	-0.378289112909634	0.445686400374495	-0.0228871474295926	-0.206810974111597	0.582861109261797	0.787717025087981	-0.306939626376973	0.12348528380571	0.34895451495494	-0.335527906350479	0.157378836698961	0.773871886223877	0.90690358612218	0.380560671611248	0.493204909831717	-0.0806435898116245	-0.651165297828576	0.443988932529232
ELANE	0.978344430115927	0.0947729252182645	1.15211316413333	0.269960905263462	2.06393593517146	0.736715495569988	0.597075427787935	2.6481271540197	2.43597125956694	0.603108457340185	-0.0350730037666826	1.96764017618897	0.728669341049779	1.70281639496129	0.665679010222576	1.57640188963479	1.33576384067266	-0.182948586203591	1.48775734125175
ELAVL1	0.120517895355043	-0.584982209286748	-0.175804816012452	0.0959711606568283	0.100082461046554	-0.430110702495193	-0.0797680514553128	-0.187841553020812	0.29399772041791	0.0331364967510287	0.179407530773249	-0.114121501572923	-0.256521966070835	-0.248016636767408	0.0772835431553214	-0.168773674841373	-0.120953862148434	-0.17037242495732	-0.43514269987201
ELF1	-0.491829475642303	0.597231470672955	-0.0494790715404411	0.759073795800893	0.286278989010936	0.876351209749629	0.305183809482569	0.194762645863053	0.496302316888245	0.221518363659403	0.338761431802188	-0.241955426447884	0.72968693123451	0.175429031725987	0.291989123502442	-0.932961643176191	-0.0442395179312179	0.332870744517956	0.3065406267137
ELF2	0.298846012003388	1.28298254478829	-0.620475185415796	0.299531283604626	0.682929989180943	0.630850107740511	-0.0971965818367478	1.80491699135383	-0.329852189328044	0.674408472289378	0.297716170363388	-0.92962829624576	0.638127775166639	-1.14261488029727	-0.589457703222216	-0.877324738285384	0.645267355606549	2.08016731355703	1.72884946619187
ELF3	-0.469803669762519	-1.103946151654	-0.34413973618747	-0.533689499561472	-0.0876947414372687	-1.03269856542183	0.172094166570581	-0.36805174781499	-0.427863770475626	-1.23709062717189	-0.916585174620764	-0.564930225463195	-0.358543169281752	0.344475598101454	-0.598212006370342	0.963677819043115	-2.8838660731647	-0.113472333239029	-0.280665085335616
ELL	-0.856662908185251	0.808684669978574	-0.943601875228267	-0.228913942934592	-0.012182571852827	-0.0531596689426986	0.454884370104675	0.0876867575984805	0.171311854940622	1.60506878059855	-0.394919510124978	-0.864885884910062	0.884859819206842	0.054224280560896	-0.309208331321403	-0.566807577566156	-0.928259098426548	0.532300930655743	-0.100831039668021
ELMO1	0.239139075436152	0.216085979690654	0.316248625979227	0.230399715255847	0.285653742798375	-1.06807523964206	-0.259067226018587	0.211568949591208	0.116377635278589	-0.0110574728116999	-0.0840891523467262	0.503624643820898	0.523646646610464	0.243096454882572	0.262627073764226	-0.666079944585709	0.275471465302444	0.212689488702879	0.339904410231326
ELMO2	0.133529043519583	-0.892949162791663	0.281591939837657	-0.867188680654637	0.226349897911227	-0.281756737102926	-0.514117716709118	-1.83463543341272	-0.0286403882875737	-0.349231179421253	-0.0617787488507391	0.697535017318982	-0.790182552798607	-0.313953698260161	-0.257792248247805	-0.0830456728809603	0.0609105856710943	-0.05983744136337	0.397577959050566
ELMO3	0.827585123678666	1.09835510834915	0.54011604543642	0.292671577832179	0.341642766612213	-1.25739965901681	1.38057957503035	0.17034914577395	0.386174163419071	0.547120724055482	0.240678048943384	0.639506747228948	0.961402476084612	0.866250167518636	0.565030835545443	0.92647271251195	0.590231434265772	0.692888304444587	0.319114915574104
ELMOD2	0.0614965999232271	-0.202015884769304	-0.770830783546786	-0.348010120094368	-0.825514654426432	0.775346310956719	-0.381363178646334	-0.699773974912247	-0.801029387356567	-0.32950645616829	0.398873719903454	-0.864331796881278	0.463569386997486	-0.899533455111018	-0.102141969055243	-1.16439030685674	-0.242440143422434	-0.346521565982485	0.0023958848522337
ELMSAN1	0.248623958957739	1.73340550107798	0.73139774713788	1.3842953787467	0.371773998500625	1.74202724406487	-0.702050462906091	0.426883609829754	0.210784008288501	-0.131180380683721	0.606674180860657	0.668077254238604	0.387579709451598	-0.32617268569273	0.0236969268073275	0.742126309237357	0.501715372633248	0.327802505226719	0.0687993912782187
ELN	0.412920858944034	0.128363979680901	-0.0505239466469165	-0.452685291433688	0.246877919563675	0.35527273331567	0.270928091608815	1.43583980029086	0.319993147561129	0.307064556492177	0.456057431149712	-0.659335067276668	0.653368352777504	0.95981518699722	0.107761860485209	-1.02605632612326	-0.136593710868872	0.760205246337131	0.184811644530385
ELOA	0.516999366369273	-0.616957736364688	-0.0966781497165509	0.35367578028224	0.318005420559496	-0.400103213676783	0.535612400013815	-0.449658137633767	-0.561233157650244	-0.0124535225174178	-0.159325663146673	-0.13834241698393	-0.459273723422003	-0.132693816897971	0.0496225390442512	-0.117441773407574	-0.8608075624696	-0.944151785802853	-0.329091697674891
ELOB	-0.196038556449998	-0.636545258326661	0.49744311952134	-0.69841455327961	-0.782788469476432	-1.38023071575848	-0.0639836411624784	-1.56433304802491	-1.04534316481579	-0.0516387899401894	-0.000202744858095028	0.252701668619259	-1.63577291213698	-1.09096787383485	-0.64623670498152	-1.13772260335632	-0.0629459763672367	-0.852704644713275	-0.982275397627453
ELOC	-0.40259245734628	-0.680589080423637	-1.06852793964606	-1.07047456783491	-0.780287619074693	-0.871952032765174	-0.487670210935186	-1.06329620957989	-1.1252533038912	-0.968138556810898	-0.53220447597124	-0.937660421621456	-0.672849520885226	-0.746815041607497	-0.612597601889908	-0.931859651192879	-0.367738727118793	-0.565600407171083	-0.928635666934763
ELOF1	-0.0992294983188869	-0.210246998399122	0.204981879332309	0.244043443056496	-0.193952222071105	-0.089105420318637	-0.303967943966418	-0.304073746113915	-0.210963487001199	0.569872807003966	-0.108873108986098	-0.432937543287581	-1.16943897779825	-0.521760107838107	0.0176690559604967	-0.0733206672938508	0.225967262580495	0.184371488937115	-0.337942411343751
ELP1	-0.660572709383325	-1.27796997167835	0.0342483610804237	-0.0758554667432413	0.321712992515544	0.348791351096264	-0.274283239454119	-0.684611387788133	0.447591642781578	-0.00512092352695026	0.722075398705722	0.0554586843082493	-0.189816872748799	0.0671706119222188	-0.0454678363778232	0.0832956402874205	-0.712584295807039	-0.513203367315531	0.321824942427562
ELP2	0.74846400836351	0.42516585280881	-0.17003170634813	0.174387439973247	0.472828063772456	-0.128518753981656	0.86111470242349	-0.0763366492910514	0.436493729999152	-0.114816242164709	0.505251922117949	0.562867754417906	0.0037759466194606	0.313515243880977	0.155223028670357	-0.178104294451457	0.579038958707119	0.333143521212273	0.427907835515821
ELP3	-0.218106837289758	-0.256108911269597	-0.296384576930978	-0.188862155678655	-0.216206825022491	-0.661915800939682	0.106159359669234	-0.293827997902014	0.117962819748512	-0.366988391050685	0.12166830617754	-0.418855326378405	-0.0975128211724325	-0.072220938549057	-0.328028820431079	-0.515048451647893	0.111285533361708	-0.360689346907693	-0.410557474689912
ELP4	-0.0989095568394466	-0.349121812630566	-0.626568583826305	0.106009792879387	-0.128291541071898	-1.29772623921504	0.693829052893986	-0.221238667819765	-0.432474764002164	-0.503501763632263	0.268732832306309	-0.1782647072408	-0.713205096263412	0.0338212163744045	0.0352322601044421	-0.175653373890391	0.674491435044214	-0.32862880912827	-0.0554296927584617
ELP5	-0.288414342886875	0.236579057849674	-0.351236978197166	-0.357847350727245	0.659256330835835	-0.494868806204649	1.34533912804959	0.530087845482839	0.108720476471208	0.662588288861025	-0.282517351631219	-2.1954405089916	0.649586873637002	-0.638604121396329	0.460124094864975	-0.937277348221161	-0.183943547613157	-0.0800981499849016	0.225564355552509
ELP6	-0.970764346302001	-0.61941262908757	-0.558949264751635	-0.947560160307195	0.0821874539456396	-0.714282802886127	0.541794045577862	-0.291656661063766	-0.0240034335869929	-0.420344742754841	-0.388908860604284	-0.589491413158119	-0.561740887419992	-0.495976883742191	-0.778946501297274	-2.61696811230491	-0.829144005075956	-0.453023006718645	-1.03168900236002
EMC1	-0.262899075397919	-0.19668141832222	-0.366192910577851	-0.467526825123772	-0.0395751095526958	-0.35420403521347	-0.101538886841325	-0.501298215608007	-0.140490024092179	-0.667359526063195	-0.112711295257321	-0.0029553522293232	-0.586763593840172	-0.34422514328969	-0.571266441198777	-0.383475311348795	-0.497354384482642	-0.436167584006304	-0.238456716698148
EMC10	1.27310099156911	0.286818150489611	0.28441776375962	0.247286184722773	-0.396336692966485	0.306805388866896	0.183135399119627	-0.403152126302878	-0.0117330838736008	0.269901990696774	0.666164125126973	0.10153343464568	0.741589219510437	-0.175426020679365	0.576736816793532	0.193784621012846	-0.383896259191716	-0.0203453469661504	-0.0255035234077586
EMC2	0.170335607209768	1.00969537825216	0.33663055436778	0.142088869185736	0.346605362409009	0.452668202267286	0.385729035309653	0.694339680875759	0.610220514650051	0.825833425419474	0.187875657524034	0.446503243992369	0.386667394011732	0.0532701756331901	0.634922598863815	0.337024736365061	0.427672337163472	1.08486460013492	0.757354418219871
EMC3	-0.0629821131502449	-1.6542583166848	2.25206150035504	-2.92661578957243	-0.90995816882502	-2.51729850031656	0.385668288349064	-0.0179686661789118	-0.674809866215192	-0.909664620255694	-2.63667897024763	1.85982709874467	0.0194138403941185	-1.00437661614641	-0.93165251536351	-1.1057027072002	-1.12938938512547	-1.45670797048387	-0.668430580393117
EMC7	0.0629297580260038	0.734126533436034	0.0896144231898577	0.163334313584971	-0.0148416469065576	-0.220340403271197	0.672948809091835	-0.659583253141331	0.739983786350263	-0.449332511952922	0.362708332245522	-0.362743300145401	-0.832472917757252	-0.648310726925716	-0.398531145976747	-0.987231840046741	0.159789298080134	-0.490497449417549	-0.34984390959718
EMC8	-0.0999145014793584	-0.603961420654025	-0.348896829002303	-0.633906017349626	0.0910863082956766	-0.958043442248144	0.171250086987961	0.132579305391367	0.60585963487844	0.210138558741161	-0.334117735172369	-0.45462873038428	-0.853503776314695	0.384350332360778	-0.261600371764935	-0.338027292699588	-0.313182525490733	-0.42601606435411	-0.0700475031023907
